"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 15 17:12:01 GMT 2023","Sat Jul 15 17:12:07 GMT 2023","6560","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Click on Swing Trading",""
"failed","Sat Jul 15 17:11:45 GMT 2023","Sat Jul 15 17:11:52 GMT 2023","7716","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Chech route on Education Menu",""
