"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 15 17:33:55 GMT 2023","Sat Jul 15 17:34:01 GMT 2023","6902","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Click on Swing Trading",""
"failed","Sat Jul 15 17:33:37 GMT 2023","Sat Jul 15 17:33:47 GMT 2023","9250","chromium","","US_11.03.05 | Educations > Menu item [Swing Trading]","","","Chech route on Education Menu",""
